1.00034	0.0000029944
1.00072	0.0000021087
1.00111	0.0000003328
1.00149	0.0000008361
1.00188	0.0000013557
1.00227	0.0000028739
1.00265	0.0000013126
1.00304	0.0000008280
1.00342	-0.0000004693
1.00381	0.0000025941
1.00420	0.0000021874
1.00458	0.0000030508
1.00497	0.0000033058
1.00536	0.0000016702
1.00574	-0.0000003510
1.00613	0.0000016416
1.00651	0.0000016965
1.00690	0.0000012940
1.00729	0.0000011906
1.00767	0.0000005092
1.00806	0.0000023258
1.00844	0.0000025005
1.00883	0.0000011192
1.00922	-0.0000000256
1.00960	0.0000013297
1.00999	0.0000004776
1.01037	0.0000016281
1.01076	0.0000032391
1.01115	0.0000021089
1.01153	0.0000005589
1.01192	0.0000031365
1.01230	0.0000019495
1.01269	0.0000021458
1.01308	0.0000028053
1.01346	0.0000042685
1.01385	0.0000029500
1.01424	0.0000010356
1.01462	0.0000029486
1.01501	0.0000002364
1.01539	0.0000036878
1.01578	0.0000045323
1.01617	0.0000022851
1.01655	0.0000021057
1.01694	0.0000019100
1.01732	0.0000010873
1.01771	0.0000015390
1.01810	0.0000012506
1.01848	0.0000038416
1.01887	0.0000033377
1.01925	0.0000010837
1.01964	0.0000006268
1.02003	0.0000030385
1.02041	0.0000004407
1.02080	0.0000005862
1.02118	0.0000009625
1.02157	0.0000025820
1.02196	0.0000018327
1.02234	0.0000017852
1.02273	0.0000017248
1.02312	0.0000006452
1.02350	0.0000021096
1.02389	0.0000018850
1.02427	0.0000012839
1.02466	-0.0000000180
1.02505	0.0000005194
1.02543	0.0000034877
1.02582	0.0000017858
1.02620	0.0000017733
1.02659	-0.0000001653
1.02698	0.0000013191
1.02736	0.0000021767
1.02775	-0.0000004561
1.02813	0.0000010925
1.02852	0.0000014715
1.02891	0.0000021292
1.02929	0.0000022019
1.02968	0.0000031776
1.03006	0.0000019520
1.03045	0.0000024591
1.03084	0.0000022875
1.03122	0.0000016057
1.03161	0.0000005913
1.03199	0.0000017912
1.03238	-0.0000000567
1.03277	0.0000011536
1.03315	0.0000025764
1.03354	0.0000030443
1.03393	0.0000025386
1.03431	0.0000012492
1.03470	0.0000025148
1.03508	0.0000012275
1.03547	0.0000043009
1.03586	0.0000030693
1.03624	0.0000011762
1.03663	0.0000028416
1.03701	0.0000013262
1.03740	0.0000006239
1.03779	0.0000019787
1.03817	0.0000008476
1.03856	0.0000020967
1.03894	0.0000034292
1.03933	0.0000025777
1.03972	0.0000017192
1.04010	0.0000024834
1.04049	0.0000011331
1.04087	0.0000018240
1.04126	0.0000000125
1.04165	-0.0000000165
1.04203	0.0000019768
1.04242	-0.0000011065
1.04281	-0.0000006230
1.04319	0.0000029631
1.04358	0.0000007466
1.04396	0.0000026849
1.04435	0.0000045446
1.04474	0.0000024283
1.04512	0.0000027524
1.04551	0.0000020699
1.04589	0.0000030800
1.04628	0.0000001904
1.04667	0.0000015234
1.04705	0.0000014802
1.04744	0.0000020515
1.04782	0.0000026886
1.04821	0.0000025994
1.04860	0.0000034875
1.04898	0.0000015713
1.04937	0.0000004708
1.04975	0.0000030910
1.05014	0.0000029949
1.05053	0.0000039215
1.05091	0.0000025194
1.05130	0.0000028700
1.05169	0.0000009219
1.05207	0.0000020669
1.05246	0.0000019465
1.05284	0.0000016336
1.05323	0.0000027152
1.05362	0.0000009087
1.05400	0.0000013283
1.05439	0.0000054761
1.05477	0.0000037745
1.05516	0.0000004441
1.05555	-0.0000002624
1.05593	0.0000012273
1.05632	0.0000010858
1.05670	-0.0000002252
1.05709	0.0000019570
1.05748	0.0000025424
1.05786	0.0000018452
1.05825	-0.0000005630
1.05863	-0.0000008549
1.05902	0.0000023989
1.05941	0.0000024327
1.05979	0.0000034350
1.06018	0.0000011992
1.06056	0.0000010128
1.06095	0.0000015059
1.06134	0.0000022931
1.06172	0.0000008559
1.06211	0.0000006331
1.06250	-0.0000003208
1.06288	-0.0000010098
1.06327	0.0000032578
1.06365	-0.0000000750
1.06404	-0.0000001158
1.06443	0.0000031367
1.06481	0.0000017310
1.06520	0.0000018174
1.06558	-0.0000001960
1.06597	0.0000000369
1.06636	0.0000029519
1.06674	0.0000003032
1.06713	-0.0000007320
1.06751	0.0000017342
1.06790	0.0000003025
1.06829	0.0000015708
